"metabolite","AIC","Estimate","Std. Error","z value","Pr(>|z|)","qOrFDR"
"X672.0053_3.59","-1833.6542439724","0.000110257677535915","7.70999280468112e-05","1.43006200302771","0.15269922442913",0.446832493033317
"X282.1684_1.35","-1132.71778678686","0.00210963102058877","0.00104228788164644","2.02403871112492","0.0429661688535989",0.262241164343282
"X208.0855_3.66","-2152.42798939513","-1.52676332436667e-06","1.87590026176691e-05","-0.0813882995532296","0.935133153845028",0.973203664841129
"X154.1226_3.07","-2026.15401337786","-5.97303133551599e-07","3.55392735376617e-05","-0.0168068470200615","0.986590707537268",0.991831561229365
"X371.2271_2.91","-2216.95058418877","-5.37540475960413e-05","3.51257998218811e-05","-1.53032949765192","0.125935190387144",0.410917841047707
"X258.1009_4.73","-1902.12456576915","-4.79037594582918e-05","4.14005946342225e-05","-1.15707901979489","0.247240077475884",0.539974653333373
"X292.1709_0.54","-1414.67687591811","-3.54945322687323e-05","0.000120574580410263","-0.294378235843408","0.76846889578223",0.873845802950864
"X481.2616_3.22","-1560.67158910985","-7.45170305421213e-05","3.02243439128782e-05","-2.46546395703135","0.0136835941230998",0.137866392803006
"X267.1565_3.51","-1816.04246276941","0.000234704940614548","0.000133603099002714","1.75673275819583","0.0789633711445529",0.323109578142846
"X415.2534_3.08","-2224.66510150788","-3.31304021886626e-05","2.85062416819616e-05","-1.16221571957089","0.245147850951218",0.539974653333373
"X525.2882_3.33","-2169.33514709417","-5.22178240033837e-05","2.41324960153878e-05","-2.16379706310062","0.0304799276475964",0.221550796064838
"X222.0811_3.89","-2389.19622707236","1.4539164827559e-05","2.16136997287388e-05","0.672682835887966","0.50114908952827",0.734380800695454
"X239.1113_2.71","-1658.90049719305","9.14657063324573e-05","6.42671628238269e-05","1.42321058396788","0.154675118338242",0.446832493033317
"X197.1285_3.06","-2041.33297182979","6.19853007691461e-06","2.8508948169804e-05","0.217424018592167","0.827877914748021",0.913562072105323
"X415.1636_3.71","-2038.83561754637","-1.02160119553014e-05","1.83476026290977e-05","-0.556803641425052","0.57766159565182",0.774650984518397
"X123.0442_3.89","-2319.6548504325","1.59217364988743e-05","2.95920941322972e-05","0.538040208566959","0.590549289708556",0.782035000495898
"X569.314_3.43","-2179.60240704355","-2.33582022511658e-05","1.85765296708868e-05","-1.25740397506929","0.208607390567821",0.499733527404559
"X277.1043_4.09","-2377.51624670417","3.11447328218993e-05","2.08165034776663e-05","1.49615581960313","0.13461305456808",0.429966592017032
"X346.1976_2.46","-1711.42729921873","0.000183264364853766","0.000113586513920457","1.61343418798911","0.106650210583024",0.380821742506364
"X367.1876_5.89","-1925.48749634975","0.00024430884033","9.13221822185616e-05","2.6752409370299","0.00746755619128429",0.099174386610565
"X77.0389_3.89","-2354.5664647817","6.00078599221651e-06","2.62589921920445e-05","0.228523088332176","0.819239609044157",0.908924136805918
"X192.9101_0.25","-2373.89392996099","-1.257773806958e-05","1.26929845006108e-05","-0.990920462321117","0.32172441979293",0.610389438053253
"X570.4573_7.44","-476.072568130262","0.000122844959553261","0.000303794651770143","0.404368407532756","0.68594182832994",0.837512845235104
"X304.7424_0.31","-2066.32907633843","6.76116384190435e-05","2.54232592531733e-05","2.65944022934842","0.00782706165283918",0.100425180867784
"X256.1752_1.27","-2078.01414424217","-0.000102041867577533","5.5155435248846e-05","-1.85007818571549","0.0643022815186627",0.29863084116336
"X240.0535_3.9","-2380.01282821392","9.22455244290294e-06","1.39035890814705e-05","0.663465554746338","0.507032433066248",0.734380800695454
"X381.7261_3.75","-1997.99413900983","-1.90305969689288e-06","1.21753979898417e-05","-0.156303695245171","0.875793643755831",0.937730959438705
"X170.8543_0.3","-2196.82169685351","7.51428785988938e-05","3.27976883571512e-05","2.29110289056423","0.0219574635126753",0.177598299549198
"X402.7397_3.24","-1771.8590148507","0.000131248364914549","6.17370232940631e-05","2.12592635523408","0.0335093920315819",0.235167699170141
"X156.0676_3.97","-2035.93762636297","-4.70911232914553e-05","4.34179455163299e-05","-1.08460045106796","0.278098655160244",0.58152765429931
"X124.0758_0.45","-1511.9427471241","9.13933774705055e-05","4.65849241825568e-05","1.96186597003686","0.0497780906600234",0.280816728685974
"X299.2577_6.29","-2175.91089722832","-2.87603442948695e-05","3.45904605049054e-05","-0.831453061770917","0.405717734065071",0.675007307004964
"X227.1641_3.52","-1739.44882047205","0.00027364046233862","0.000170840608183757","1.60172961948421","0.10921541235319",0.382759570145208
"X135.1017_1.05","-2041.09378709699","3.52761342249443e-05","6.712598793711e-05","0.525521266934563","0.599220873207562",0.785963863614378
"X445.2878_3.92","-2070.71833510409","2.51459356531394e-05","1.77221605685718e-05","1.41889785705546","0.155928797160615",0.446832493033317
"X189.1122_3.71","-2138.55139174216","-5.34270755487052e-05","2.23788888870206e-05","-2.38738731929144","0.0169686036133265",0.15664918213766
"X205.6143_4.84","-2331.96487255509","-5.59294707041301e-05","2.13813200326449e-05","-2.61580999763986","0.00890160763062585",0.106960586926726
"X658.5096_7.33","-1667.53013019397","0.0002629754060451","0.000109487709617432","2.40187146999402","0.0163114384765302",0.152441468231276
"X403.7393_3.81","-2096.77231218614","2.03946415870105e-06","9.56975941023123e-06","0.213115510147582","0.831236867181735",0.914602192524089
"X370.7352_3.75","-2108.25135742343","-1.69966576694944e-05","1.4454432031667e-05","-1.17587862548026","0.239643381353658",0.539487323735527
"X372.2587_2.68","-2184.47548830975","-2.34282961624411e-05","2.31914257905961e-05","-1.01021370458133","0.312392914758017",0.603268970591375
"X171.1016_3.69","-2230.76063577361","-3.84411934670429e-05","1.95068868826801e-05","-1.97064727438259","0.0487642352925554",0.279315285927306
"X467.301_3.98","-2208.49232590509","1.23391158452173e-05","1.58498803460903e-05","0.778498990262783","0.436274901673105",0.690396331708312
"X459.2798_3.22","-2274.76172213647","-1.52759301880372e-05","1.74677658408143e-05","-0.874521122348929","0.381834522409958",0.652480210980447
"X168.5595_4.8","-2365.12706062444","2.46877022952713e-06","1.80510181523144e-05","0.136766259315439","0.891215554146908",0.943566677607286
"X392.7483_3.81","-2210.86224977444","-6.3135697050245e-06","1.1746002736079e-05","-0.537507937541319","0.590916803545117",0.782035000495898
