"metabolite","AIC","Estimate","Std. Error","z value","Pr(>|z|)","qOrFDR"
"X149.0598_3.9","-376.297402184561","0.00117682301637741","0.000507090687065669","2.32073482395666","0.0203011600224484",0.149587494902251
"X453.1671_5.94","-660.535986128873","1.44834749950411e-05","0.000100680674774078","0.143855561432631","0.88561452743462",0.958996264151383
"X637.3049_8.35","-472.827334400704","-0.000137258672698246","0.00016148920492768","-0.84995571536633","0.395349707626468",0.65268932678918
"X507.2717_7.58","-949.357733646446","2.76315841698478e-05","0.000132487684898856","0.208559642286317","0.834792018478187",0.938721948489528
"X136.0757_0.43","-653.892893016348","-0.000177088174373047","0.000116579839636029","-1.51902914711437","0.128755159476314",0.375535881805916
"X165.0546_0.45","-1509.55718780816","-0.000117268090568168","9.72235906827649e-05","-1.20616909686875","0.227752296888042",0.505987784989057
"X226.18_4.84","-898.752164036102","0.00016698343011551","9.52508915007365e-05","1.75309046964898","0.0795864791675021",0.289405378790917
"X197.101_0.26","-1153.78050797209","0.000132757424760053","6.84504328690185e-05","1.93946800912256","0.0524443762834122",0.222491293323567
"X288.1598_6.8","-1155.08500306767","6.07924768562485e-05","5.64723230382771e-05","1.07650037373251","0.281703533843644",0.567460355944031
"X102.0917_0.32","-730.101842710056","-0.00026807461783764","0.000243332443640987","-1.10168053970295","0.27060058014156",0.553052280581291
"X104.071_0.3","-1461.79576263133","-0.000116496625800082","8.49747205063302e-05","-1.3709562691813","0.170388588734896",0.42597147183724
"X991.6712_6.81","-959.49154915094","0.0011540113391976","0.000474014492191063","2.43454864399472","0.0149103755799549",0.129944503149861
"X103.0546_0.63","-1465.77798291392","-0.000349375835887477","0.000152990513960625","-2.28364378184516","0.0223924744961707",0.150101397541058
"X256.8205_0.3","-1044.0766628502","5.08160580847064e-05","9.24443952424261e-05","0.54969322857753","0.582529802073555",0.765902033509336
"X254.8234_0.3","-1061.4788661465","6.42661802847565e-05","6.95810121522837e-05","0.923616634723633","0.355685949860465",0.637961539543806
"X221.1858_0.29","-907.669459055352","-0.000737501704713498","0.000389986654587388","-1.8910947234689","0.0586117007648588",0.237122242488729
"X198.8622_0.3","-1124.48508244269","2.73650163706738e-05","7.05184669374726e-05","0.388054612629878","0.697975618998347",0.857163040875163
"X196.8652_0.3","-1094.91748674227","5.01589831114866e-05","7.33689203030043e-05","0.683654371692215","0.494193442332591",0.72510435794027
"X468.3083_6.12","-1093.37534299001","0.000111724622063572","3.93641959947739e-05","2.83822949358358","0.0045364552994501",0.0640720851646786
"X494.324_6.31","-1111.08634902933","0.00109725389891762","0.000314389982225858","3.49010452288953","0.000482831662275571",0.0150214294930178
