"metabolite","AIC","Estimate","Std. Error","z value","Pr(>|z|)","qOrFDR"
"X190.912_0.25","-507.512545653174","0.000177123352022402","8.70152345514773e-05","2.03554415425517","0.0417961504652885",0.187648906130722
"X185.9597_0.28","-438.2677153859","-0.000223814513487872","0.000290546021397443","-0.770323793839572","0.441107845521337",0.64433043344808
"X219.1701_0.32","-310.383751903566","-0.00030760127184834","0.000169540446471446","-1.81432382803207","0.0696278851838431",0.24356274919403
"X574.3112_5.02","-231.372882969446","-0.00024952592371781","0.000229547226929538","-1.08703523477722","0.27702123825234",0.485359524871868
"X665.3555_4.42","-519.62324614071","4.62941828656773e-05","5.34545591154866e-05","0.866047417314965","0.38646415916137",0.593352406075572
"X403.3568_9.43","-691.530321927712","-0.000157069392705167","0.00013490800951743","-1.16427032958984","0.244314476652475",0.46720852112883
"X351.2148_5.18","-565.910774438277","-0.000122284669604411","0.0001161442221226","-1.05286916016648","0.292400962230218",0.506032685655561
"X565.2182_3.18","-502.424939714325","0.000125274690693157","5.43478261961948e-05","2.30505430412097","0.0211635322711679",0.1442916332954
"X198.0848_0.29","-1084.84683949757","0.000102061758089794","4.44161614324885e-05","2.29785183586667","0.0215702233500033",0.1442916332954
"X277.2159_6.01","-505.690892399359","-0.000132323928086409","0.000130820805450116","-1.01148993564993","0.311781995695305",0.524348517464082
"X474.2872_3.89","-819.944375778344","1.761752323209e-05","3.67345288524175e-05","0.479590286916952","0.631518754329999",0.765039862388342
"X652.3004_4.46","-144.680660033895","0.000838272912877631","0.000369104859845515","2.27109692684209","0.0231411110002057",0.1442916332954
"X180.9039_0.28","-355.827002211897","-0.000222370005224626","7.87497810388415e-05","-2.82375394942301","0.00474648075076886",0.0834376889303146
"X712.8302_3.14","-203.731752849611","-0.000490862866104051","0.00021884869219795","-2.24293259957003","0.0249011611790454",0.147608233752137
"X203.1502_0.3","-846.98300221126","5.39523567866632e-05","7.62097677980302e-05","0.707945429379169","0.478979146518559",0.674796895473797
"X104.0532_0.39","-488.160716916964","4.58583057544347e-05","0.000178740307708357","0.256563873825594","0.797515466144549",0.871551397092734
"X133.0608_0.39","-388.283322808528","-0.00043945760819602","0.00018517119163252","-2.37325041936406","0.0176323049238473",0.138446246068727
"X662.3069_3.16","-222.743502991997","-0.000167188979954516","0.000115836487995402","-1.44331879227167","0.148930688393073",0.365009317217705
"X245.0766_0.44","-360.186056237562","-0.000177767058317109","0.000112345993492461","-1.58231773818475","0.113577053341407",0.3164908992826
"X164.0649_3.71","-563.250781273626","7.82036809822382e-05","5.15588604763991e-05","1.51678451113239","0.12932109886825",0.341126199781574
"X534.3191_5.64","-647.252510946886","-0.000434634122936775","0.000293934136586812","-1.47867861822306","0.1392262295642",0.353484558893538
"X297.2421_7.16","-297.294972039698","0.000297032814818726","0.000223609578341103","1.3283546126348","0.184060985960608",0.400214656652809
"X236.9979_0.4","-544.672151178763","-0.000561014149140321","0.000222626503664779","-2.51997915749093","0.0117361783423701",0.111173478433786
"X311.1234_0.68","-449.929977205037","9.05270997737541e-05","0.000207176014224074","0.436957435023552","0.662142217432737",0.778003180943198
"X311.2212_5.1","-440.968891671151","-0.000123071373990185","6.47855319157337e-05","-1.89967374429006","0.0574759479726784",0.219902136451694
"X659.3776_4.09","-932.535731447681","-7.88708458081537e-05","3.79544539110641e-05","-2.07803927288655","0.0377057420908898",0.179768972039679
"X185.0323_0.3","-659.818397419477","-0.000135165989944555","6.80045046542209e-05","-1.98760347762001","0.0468555614012486",0.196700574595341
"X731.5537_4.38","-771.077987058159","2.02210380144038e-05","2.8983095766068e-05","0.697683856052311","0.485374926466429",0.679510716444036
"X373.2732_5.46","-156.578725803669","-0.000506028129720547","0.000454850880373273","-1.11251434603199","0.265917065416007",0.476547861655803
"X124.0394_0.4","-333.763062659733","0.000463856510519931","0.000253319196378406","1.83111472462998","0.0670834211866477",0.239019920866711
"X305.9603_0.27","-344.481755188598","0.000292317161899804","0.000129147147334604","2.26344265384699","0.0236084159005669",0.145072004954208
"X381.079_0.29","-194.186771870387","0.00118526745798382","0.0020555519909957","0.576617601099779","0.564197806425673",0.728279909227635
"X681.9038_4.47","-161.852807555061","0.000688401205095042","0.000296034933501342","2.32540530589753","0.0200502980380824",0.144090277426219
"X553.7248_3.84","-255.880932030745","6.79058965750001e-05","6.77734625213964e-05","1.00195406946431","0.316365776592229",0.527792384192923
"X195.138_4.84","-539.710980137713","-0.000107813169042041","4.59445140311751e-05","-2.34659504655738","0.0189458333773152",0.140761571136965
"X215.1389_3.07","-172.599223363703","0.000506115159812602","0.000201748808459305","2.50864014354113","0.0121196881780667",0.111173478433786
"X349.1981_5.57","-386.91870487181","9.3512087753213e-05","0.000118894660008833","0.786512091848919","0.431567537868153",0.636089391349694
"X147.0623_3.98","-579.199221058682","5.16694146750629e-05","0.000120815733899829","0.427671239558111","0.668890491790954",0.781293577188332
"X283.0499_3.71","-554.543580151042","5.98579085959836e-05","5.79833477935752e-05","1.03232929580199","0.301917881616956",0.514109163877869
"X156.0676_3.97","-461.095769011954","3.98839553127746e-05","0.000109810769343479","0.363206227870247","0.716450835682875",0.821013930620376
"X227.1277_4.41","-442.199546697438","-1.37297846545719e-05","1.93966248980583e-05","-0.707844005167434","0.479042135701917",0.674796895473797
"X284.0582_3.71","-295.585431385401","4.23889140315586e-06","2.35175379338568e-05","0.180243842492261","0.85696114069089",0.902385877041715
"X146.0601_3.49","-462.463719607352","4.73492103578605e-05","5.01664698756104e-05","0.943841782674057","0.345250505496755",0.560866721573272
"X136.0757_0.46","-617.192606892606","-0.000284017675700249","0.000186932045809826","-1.51936322351702","0.128671093674597",0.341126199781574
"X559.2906_3.2","-331.488197993051","7.49968321814628e-06","2.71379718110719e-05","0.276353858363377","0.782276292862164",0.866919383540164
"X288.1915_1.18","-326.61778185201","-0.000140062650616285","0.000248193410754076","-0.564328642693368","0.572530491815904",0.728636968501448
"X171.099_2.22","-518.788110050697","-0.000242144129806173","0.000213191254824226","-1.13580704802277","0.25603732670804",0.46720852112883
"X147.0441_0.45","-592.300407227818","-4.54224640135246e-05","2.99634576378013e-05","-1.51592865424919","0.129537393867617",0.341126199781574
"X302.2686_6.14","-351.174255683112","5.59490395048527e-05","2.78090207959423e-05","2.01190253750381","0.0442302118724109",0.189430402362649
"X149.1173_2.1","-530.000865289156","-0.00025213218174555","0.000209437663043289","-1.20385310875741","0.228646358397062",0.453025899654765
"X211.1328_5.15","-417.562278055378","-0.00012227632478465","0.000100679819054913","-1.21450679920231","0.22455425504448",0.451236986440093
"X174.1125_2.77","-378.067192353417","0.000143293639757856","6.94706932501274e-05","2.06264876675307","0.039146010851248",0.18239460001021
"X335.2189_6.07","-493.142910196814","-0.00015520638251357","0.000238713520461383","-0.650178432346808","0.515576970863741",0.69328473978557
"X574.3112_4.97","-276.637314500014","0.000216169246913971","0.000135383249748749","1.59672077096058","0.110327963508251",0.316403059437449
"X311.2212_5.17","-520.212408931384","-0.000118691276945021","9.11916275548006e-05","-1.30155892736638","0.193067208056075",0.411830981831529
"X352.2478_6.43","-474.933362694766","-8.75515888417699e-05","3.13722420708632e-05","-2.79073419885036","0.0052588639131597",0.0834376889303146
"X516.3061_6.31","-770.264689762804","4.98504324272271e-05","6.61504902521854e-05","0.753591277059057","0.451094683765029",0.652778655004684
"X318.1674_2.95","-809.668873395997","9.33452069373997e-05","6.0464127219504e-05","1.54381136766478","0.12263403663265",0.331190009759513
"X520.275_2.37","-326.314656344547","0.000267567351399346","0.00026512764863785","1.00920199297972","0.312877771033992",0.524348517464082
"X351.2142_5.1","-583.822401256816","-3.69312006766807e-05","3.36783381771624e-05","-1.09658619384385","0.272822325452341",0.480757862135519
"X681.9491_4.46","-222.067997608804","0.000594523926893616","0.000301600318755405","1.97123109599818","0.0486974486208093",0.200463283642943
"X550.3141_5.13","-468.507113580348","-2.70563001578516e-05","0.000194293563467443","-0.13925474254007","0.889248851566698",0.917375944195328
"X627.1898_4.38","-911.803997272357","2.75046793431302e-05","4.07389889723657e-05","0.675143886407866","0.499584353402826",0.687739499489605
"X844.8492_4.33","-727.757496457386","-2.36782709217813e-05","2.0685229618911e-05","-1.14469461340347","0.252335683585001",0.46720852112883
"X539.3135_6.56","-440.737173362663","-1.73615735798939e-05","2.71453242852596e-05","-0.639578787029691","0.522446477175028",0.69800806797878
"X300.1987_5.09","-413.15006836282","-0.000105296490525156","9.32751181791794e-05","-1.12888080530634","0.258948119021875",0.46720852112883
"X650.4387_8.22","-402.292934025623","0.00132151593477113","0.000830277127901419","1.59165643658203","0.111461921721439",0.316403059437449
"X217.1222_6.01","-510.568229192736","-5.33544635919058e-05","2.82575479815458e-05","-1.88814909300517","0.0590059377648306",0.223379621538287
"X627.333_4.38","-920.940212242648","3.02347809114408e-06","3.25806205510711e-05","0.0927998926970925","0.926062536259511",0.948431196555634
"X574.3233_4.12","-723.343538275327","-4.08146412649346e-05","2.51442107407857e-05","-1.62322220751715","0.104541912190746",0.309970424957177
"X144.0655_0.56","-352.001954341812","9.50004824850666e-05","8.20120146881627e-05","1.15837274387528","0.246711957077643",0.46720852112883
"X704.4489_8.23","-239.450103937938","2.4465792827565e-06","0.000309791072374155","0.00789751384378699","0.993698761137523",0.993698761137523
"X590.3212_6.53","-244.419209938798","0.000212774952477346","5.61486798483523e-05","3.78949163278662","0.000150955895713256",0.0160013249456051
"X144.0655_0.6","-406.837702531305","-3.93441851557694e-05","8.82084818035149e-05","-0.446036303440852","0.655571022449244",0.778003180943198
"X710.0777_2.97","-413.507160183886","2.04723565490788e-05","3.73403191823659e-05","0.548264101575942","0.583510572928335",0.734149800954344
"X178.9927_0.35","-432.911852643525","-3.08989243467028e-05","5.41240145850959e-05","-0.570891213143886","0.568073387587271",0.728279909227635
"X295.1286_1.71","-565.627038119039","5.25288695696759e-05","0.000270246189412887","0.194374135982437","0.845882940191246",0.896635916602721
"X536.335_5.78","-422.267385082201","2.82140102610502e-05","0.000162248332274177","0.173893992410181","0.861948774061072",0.902385877041715
"X290.6382_6.99","-360.632019943877","4.73332065385753e-05","2.58100820514503e-05","1.83390376071724","0.0666682812433774",0.239019920866711
"X261.1091_0.33","-293.958187339394","0.000128667535448764","6.15629374360163e-05","2.09001618193561","0.0366163461119908",0.179768972039679
"X154.0498_0.57","-136.60054437588","-0.000117375480000468","0.000209715734973738","-0.559688475522195","0.575691944452795",0.728636968501448
"X176.1029_0.37","-147.673377252512","-8.54052933596027e-05","7.09705539400207e-05","-1.20339054182642","0.228825226229049",0.453025899654765
"X548.3_6.56","-433.06891795932","-1.6412953806111e-05","3.78118818072612e-05","-0.434068684805822","0.664238564861881",0.778003180943198
"X534.3191_5.73","-582.860822291083","-9.93406136659279e-05","0.000119816569462018","-0.829105808253163","0.407044537390933",0.607700295259703
"X468.2356_4","-629.248024647937","5.09563770874314e-05","4.48749508274273e-05","1.13551939663156","0.256157759574254",0.46720852112883
"X612.9211_4.04","-774.747892901688","1.17212972467242e-05","2.47211845092411e-05","0.474139790605206","0.635400225422454",0.767179565938068
"X224.8649_0.28","-423.371262428741","2.30206192590343e-06","3.35535075490307e-05","0.068608681895313","0.945301108000623",0.958423362771497
"X193.1547_0.31","-315.502236348291","-0.000604549193569153","0.000334433574439713","-1.80768092612105","0.0706561748841172",0.24356274919403
"X669.5417_4.12","-664.714601115705","-3.36770045158916e-05","2.49631031527039e-05","-1.34907123965651","0.177314085025475",0.393618701836657
"X204.1341_0.44","-78.5114607444425","0.000403740871477692","0.0017698066093676","0.228127112499574","0.819547423026174",0.879716727501513
"X293.2108_5.62","-419.657090882162","-0.00020233684540331","0.000127586017260864","-1.58588574004634","0.112765231179696",0.3164908992826
"X127.0503_0.67","-276.458042748573","-0.000113583572626334","0.000119601639033007","-0.949682408574589","0.342273650916682",0.558169338417974
"X277.2158_4.84","-184.175356343361","-1.40880156241404e-05","5.24192955226627e-05","-0.268756294484149","0.788117228171703",0.870212772772922
"X120.1021_0.29","-558.985090155968","-1.91116047124909e-05","6.79714387742012e-05","-0.281171107411438","0.778579164045693",0.866919383540164
"X146.9803_11.15","-244.240585757539","0.00265085165554359","0.000698802693653567","3.79341934371215","0.000148586909848294",0.0160013249456051
"X268.1036_0.52","-149.946032119232","-0.00127836256068912","0.00394690945039078","-0.323889508172666","0.74602168746613",0.845757207180853
"X112.0508_0.39","-702.422003707993","7.40538450534136e-05","5.43972052723079e-05","1.3613538541678","0.173401891617559",0.389007418231984
"X599.6151_2.9","-676.47334180833","0.000522705174913376","0.000829380712540507","0.630235508265267","0.528540510623171",0.702511525091613
"X129.0547_3.25","-532.712232152272","0.00162843490842939","0.000502837277321869","3.23849281243129","0.00120163048672115",0.0636864157962209
"X175.0965_3.92","-323.042047993637","0.000728123124530154","0.000285657131155147","2.54894082841815","0.0108050631567025",0.109079685200997
"X497.1334_3.1","-197.130131963278","-0.000148247791497728","7.14769548092626e-05","-2.07406417765459","0.0380733509272418",0.179768972039679
"X271.1396_0.45","-227.807886311759","-3.91949022549715e-05","6.9824881019687e-05","-0.561331457821183","0.574571600292309",0.728636968501448
"X143.0815_0.31","-328.580360338716","0.000223099096024809","9.81846936322882e-05","2.27223906060488","0.0230720752388896",0.1442916332954
"X150.0913_0.58","-225.364471047355","-0.000115969070317362","0.000163700737947295","-0.708421182283852","0.478683742061865",0.674796895473797
"X155.0426_0.38","-332.354235152897","-1.75539699160377e-05","5.84448097318795e-05","-0.300351220177943","0.763909267548182",0.859144640425542
"X203.139_0.53","-223.700445562475","-0.00152028037385235","0.000695862723251444","-2.18474179325024","0.0289077839917888",0.160709441708586
"X152.0566_0.52","-446.124209074994","-0.000120988347317915","0.000125726632393134","-0.962312797336342","0.335892502501613",0.552009383956139
"X175.1077_0.34","-238.642786588363","-2.94372274363832e-05","3.96898390399662e-05","-0.741681703640597","0.458280207758153",0.656455432734652
"X231.1701_1.03","-283.663866896158","-0.0015197277830743","0.000751072342598238","-2.02341065817574","0.0430308262415939",0.189430402362649
"X160.1332_0.39","-608.849510256383","0.000412645670238097","0.000762462796355069","0.54120105559345","0.588369009996091",0.738072367569061
"X241.1544_0.56","-180.192277100747","-0.000123292544640626","0.000138165752157001","-0.89235242971446","0.372204060183133",0.58020044675606
"X161.0809_3.25","-317.133922051482","0.000666583629972058","0.00028356324607944","2.35074058146913","0.0187360912648706",0.140761571136965
"X394.7291_2.15","-338.710342497793","0.000437041168991552","0.000301143667530064","1.45127132367118","0.146704323121803",0.361643215137468
"X317.4943_2.57","-296.39058235078","0.000243034839219445","9.65774107776342e-05","2.51647706500461","0.0118534614680155",0.111173478433786
"X244.0788_0.3","-366.91949075936","4.01110393181773e-05","8.49752148033436e-05","0.47203222034808","0.636903790590094",0.767179565938068
"X232.1542_0.84","-182.471042198548","0.00118845920862118","0.00177222598634354","0.670602517838716","0.50247377810582",0.688208504928637
"X504.262_3.45","-364.683145465821","0.000103881762731975","7.57536374920125e-05","1.3713105557859","0.17027816650872",0.384031609572858
"X485.2897_7.59","-702.821257581039","0.000105443259916728","4.63827005825361e-05","2.27333162132499","0.0230062033514696",0.1442916332954
"X456.2356_3.86","-438.835519649526","0.000112845324444005","4.80594676474759e-05","2.34803525648149","0.0188727347937841",0.140761571136965
"X530.8295_4.24","-330.600794040549","-1.48362043100128e-05","2.12955085859133e-05","-0.696682319192261","0.486001626152505",0.679510716444036
"X353.3355_5.52","-316.900069783958","3.40640512441028e-05","1.67548616759583e-05","2.03308459973631","0.0420439766094779",0.187648906130722
"X538.3506_5.71","-538.51247882555","-4.16131418967674e-05","7.3078060231614e-05","-0.569434133375715","0.569061558235376",0.728279909227635
"X377.2295_5.68","-350.249300030473","-5.07778830829746e-05","8.17221384299098e-05","-0.621347948775533","0.534370711701505",0.708041193004494
"X538.3506_6.06","-450.48914648259","4.65339926874613e-06","7.01633796290777e-05","0.0663223364288688","0.947121200474663",0.958423362771497
"X556.3004_5.54","-580.030788783057","-1.64633014332229e-05","4.1042161064186e-05","-0.401131446452732","0.688323349620378",0.797401913221422
"X576.3292_5.15","-461.439621443507","-2.56856227361109e-05","4.77780718220046e-05","-0.537602748637528","0.590851332222464",0.738999896349041
"X558.3161_5.44","-375.102295354274","-2.83874643312465e-05","4.08585042112888e-05","-0.694774928236441","0.48719636273346",0.679510716444036
"X532.3375_7.19","-625.508561926766","-2.95106343005396e-05","5.80674356550592e-05","-0.508213148516547","0.611303870824438",0.7578738047648
"X184.0729_6.69","-696.881267489709","-7.72271171447789e-06","3.09227950085338e-05","-0.249741710357897","0.802787099820073",0.872773667496695
"X354.2634_5.98","-468.846426424497","-9.28385643101072e-05","6.31716283064974e-05","-1.46962436775685","0.141663516854536",0.357514129692537
"X183.1016_3.81","-563.167376958676","-2.36804750296961e-05","2.59017073513549e-05","-0.91424378742575","0.360588760474741",0.574130646632609
"X538.3507_5.56","-447.512582898242","2.09896166923753e-05","3.62549595508655e-05","0.578944700322364","0.56262648727317",0.728279909227635
"X157.1223_5.11","-359.656156152607","-6.79267886066868e-05","3.93268827707416e-05","-1.72723551476658","0.0841253750126937",0.274378146195247
"X565.9322_2.94","-470.600794806876","-0.00014340907620185","6.83464404688173e-05","-2.09826693560259","0.0358815716155565",0.179768972039679
"X542.3244_6.23","-261.369533365657","0.000309357782267252","0.00025307656075086","1.22238812377333","0.221560888238729",0.447341983872481
"X348.0699_0.38","-346.667448220187","0.000194617532086137","0.000416969780496917","0.46674253432516","0.640684094381582",0.767373039598279
"X459.4496_2.91","-624.95936257201","3.5694413445097e-05","7.60938591929293e-05","0.469084021019317","0.639009580139936",0.767373039598279
"X577.7644_3.08","-624.64888960146","5.24552999615363e-05","9.24040492687735e-05","0.567673174245436","0.570256910055601",0.728279909227635
"X490.2767_3.74","-240.964996955809","-0.000192765455290406","0.000152191553511382","-1.26659759259234","0.205299213704333",0.420516263819503
"X809.1594_3.73","-391.281689829971","3.32799352796579e-05","9.33164600714766e-05","0.356635209417147","0.721364915199621",0.824417045942424
"X463.1908_2.91","-431.539999155126","-2.10423676838459e-05","7.55089228013711e-05","-0.278673922275366","0.780495077009782",0.866919383540164
"X889.3203_2.95","-265.393874994782","-3.83236221936297e-05","2.56704011127543e-05","-1.49291092201082","0.135460505771387",0.348092451194352
"X849.341_2.95","-222.293075861516","-2.57983988124365e-05","2.24727766870127e-05","-1.14798447791926","0.250974971716743",0.46720852112883
"X821.2947_4.47","-302.554844039029","2.21757000441849e-05","1.69457401518412e-05","1.30862977040135","0.19065979151802",0.411830981831529
"X341.3046_8.56","-469.883146924545","3.34735975714443e-05","3.5940836113772e-05","0.931352778368385","0.351671109103051",0.568037121922109
"X612.7779_4.04","-835.751329908592","-1.23329996654885e-05","2.45317473011546e-05","-0.502736291634147","0.615149690444277",0.758207757989458
"X144.0808_1.21","-396.552636361696","1.42815033206361e-05","2.75879051087598e-05","0.517672627346446","0.604686699499264",0.751868506122252
"X239.1639_6.52","-677.910364827282","-3.22078547351429e-05","3.80197914970276e-05","-0.847133912811197","0.396920484448985",0.597701651607847
"X724.2434_4.05","-660.587443438287","-2.6388877144646e-05","3.11908898324037e-05","-0.846044383037481","0.397527985267483",0.597701651607847
"X508.3398_6.64","-672.44031947747","8.01970992352714e-06","5.20212918366992e-05","0.154162067883703","0.877481950037865",0.911893006902095
"X771.291_3.26","-664.91914951004","6.54625263516903e-05","5.0266008323712e-05","1.30232195741729","0.192806348641127",0.411830981831529
"X724.0764_4.05","-510.634820888694","-3.38361502843615e-05","2.9931708938323e-05","-1.13044498575353","0.258288767482044",0.46720852112883
"X73.0654_2.1","-309.807071966787","-8.47403324960652e-05","0.000139910987215936","-0.60567317965728","0.544731797251504",0.715065888652129
"X431.2043_3.3","-361.076127646874","-3.63784250301327e-05","1.6207026495691e-05","-2.24460822840049","0.0247932940612288",0.147608233752137
"X1043.7035_6.98","-565.220133451394","6.95848123437874e-06","4.4547663313094e-05","0.156203057957776","0.87587296642289",0.911893006902095
"X288.1598_6.83","-270.419396150418","3.54311615830791e-05","0.000126997692087854","0.278990594242993","0.78025204300643",0.866919383540164
"X510.3919_8.14","-504.99083688386","1.48687950450413e-05","8.31173915216558e-05","0.178889096166683","0.858024784679869",0.902385877041715
"X119.0855_5.94","-223.342112440596","8.00825836576627e-05","0.000101929005825879","0.785670212407099","0.432060718652622",0.636089391349694
"X666.4336_7.58","-345.230262705137","0.000404304152948886","0.000633754965471627","0.637950272544234","0.523506050984085",0.69800806797878
"X610.3707_6.98","-233.388781195607","0.00031343358098969","0.000313505997819279","0.999769009747523","0.317422306531121",0.527792384192923
"X269.1357_3.79","-288.665809167513","0.000236851488395628","0.000156740821051974","1.51110276701364","0.130762269847051",0.341126199781574
"X333.2033_6.26","-250.312697186162","-1.26308031025909e-05","4.14640816186364e-05","-0.30462035114541","0.760655318279564",0.857760252528019
"X184.0734_0.32","-99.4127591534517","0.000109934869189084","0.000471399524550346","0.233209546178366","0.815598693426893",0.879716727501513
"X277.2159_5.85","-402.980289563886","-1.4629128089107e-05","5.31399025944598e-05","-0.275294597371584","0.78308991484878",0.866919383540164
"X330.2635_6","-253.938741646726","-2.21596574595039e-05","8.46300604050888e-05","-0.26184144680312","0.793443683564475",0.871551397092734
"X310.1615_7.64","-288.829315154468","-3.64306920452734e-05","2.30636812082801e-05","-1.57956970165693","0.114205442429806",0.3164908992826
"X317.2107_5.58","-287.070483334214","-1.76582046477275e-05","3.97570758365035e-05","-0.44415250055977","0.656932331206117",0.778003180943198
"X538.3506_6.11","-499.963353277237","-3.03186157596219e-05","3.94540273465629e-05","-0.768454269403327","0.442217349371206",0.64433043344808
"X415.3568_9.24","-503.363928384469","-0.000167644607229555","0.000101244098531695","-1.65584572000583","0.097753066262194",0.295321999891445
"X184.073_6.8","-438.281755275598","-3.33824084684901e-06","2.04552190979177e-05","-0.163197511151999","0.87036292575112",0.908950444626785
"X352.2478_6.26","-285.422889067669","-3.5112287911224e-05","2.75066679133063e-05","-1.27650095685485","0.201778488779581",0.416901966979136
"X331.1876_6.14","-227.780459249383","-3.75492833881816e-05","2.91614319492861e-05","-1.28763510150951","0.19787301446869",0.416066965189305
"X333.2055_5.18","-307.494878453984","-2.50159272582973e-05","2.45549723065463e-05","-1.01877236699746","0.308311047296833",0.52081228706716
"X225.1484_5.08","-469.053735908165","-5.31101582967304e-06","2.12224330828989e-05","-0.250254803910899","0.802390305815499",0.872773667496695
"X353.2317_6","-315.882883383204","-1.53748367453856e-05","2.62366805320883e-05","-0.58600541050083","0.557871878963995",0.728279909227635
"X351.2161_5.97","-395.115244635017","8.44396501733254e-06","4.32476979397871e-05","0.195246577727418","0.845199916898075",0.896635916602721
"X536.3348_5.86","-363.55695238811","8.30962557446316e-05","0.000126397964916224","0.657417671239465","0.510912392130981",0.690135476337
"X353.2318_6.08","-285.186695841923","-1.23166699019696e-06","2.47280453566111e-05","-0.0498085057850185","0.96027498846196",0.965774906383781
"X353.2314_5.14","-239.47772573236","-1.17506834123612e-05","2.32527578220942e-05","-0.505345796067077","0.613315982566576",0.758151535300957
"X317.6594_6.76","-223.125375382456","-9.46713132925063e-05","0.000109904724832926","-0.861394388971198","0.389020865345728",0.593352406075572
"X428.3731_7.15","-187.819522389172","-0.000222928565117132","0.000147672005072977","-1.50961968050047","0.131140496614143",0.341126199781574
"X391.2092_4.49","-210.133957918632","-0.000113133105210562","3.68565379767768e-05","-3.06955323047018","0.00214379198915263",0.0663768034106998
"X200.2373_5.42","-278.77013289465","0.000277268444049327","5.30335222550371e-05","5.22817328096649","1.71193027740578e-07",7.25858437620051e-05
"X165.0911_3.78","-628.876917922556","-6.16646112140516e-06","4.14434859283713e-05","-0.148792047369349","0.881717726064598",0.914054561983837
"X811.2699_3.24","-263.635173977648","3.99256361795513e-05","4.77260711449005e-05","0.836558200199081","0.402840949534595",0.603549691175506
"X330.2634_5.76","-360.166395968686","-3.11128912383521e-05","4.64712581377707e-05","-0.6695082613454","0.503171312565749",0.688208504928637
"X195.003_0.35","-104.993033628997","-0.000251557422028428","0.000212981369586698","-1.18112406975591","0.23755343933596",0.462030542561684
"X217.1546_0.59","-282.055502972631","-0.00023496316867237","0.000186187655562532","-1.26196964005198","0.206959711118421",0.421879411126012
"X616.1757_5.83","-62.3093131194222","0.0219712370070266","0.0153368844004196","1.43257498937826","0.151979333501957",0.365090822441563
"X206.0553_0.28","-115.699213407545","0.000122409309845664","0.000104036358047527","1.17660125885744","0.239354695102295",0.463408176819055
"X546.7954_6.56","-233.6993385828","1.0271200760931e-05","2.07307465500196e-05","0.495457350566144","0.620277320449596",0.760108623903551
"X331.6751_7.66","-189.829410762567","-0.000167072803528759","0.000285562765962651","-0.585065083557185","0.558503955499671",0.728279909227635
"X424.4169_3.17","-211.573456129865","5.81659433143865e-05","3.32596690893179e-05","1.74884311561199","0.0803181416617983",0.265804630222439
"X419.7282_3.22","-194.993934433961","1.94636054743097e-05","2.10796124204424e-05","0.923337919412336","0.355831132767817",0.56937433289331
"X313.2369_5.8","-169.783688561219","-0.000129180579156114","3.49969969534723e-05","-3.69119039921787","0.000223206970291131",0.0189279510806879
"X731.2184_4.44","-197.949452056512","8.66687978761451e-06","3.37867819130707e-05","0.256516877218829","0.797551750169766",0.871551397092734
"X538.3508_5.97","-244.825942837108","-1.45883762382946e-05","3.76067859433743e-05","-0.38791871925085","0.698076184816562",0.804305169462561
"X164.93_0.35","-502.271305909131","0.000261154754382105","0.000204380757220943","1.27778543309627","0.201325091997602",0.416901966979136
"X622.641_4.21","-173.161246658629","2.78671114428381e-05","0.000126291347490806","0.220657329235218","0.825359258804613",0.882264016207769
"X933.4592_4.22","-174.095737967381","0.000109996070281016","0.000120552237391312","0.912434913372612","0.361539817572893",0.574130646632609
"X714.74_4.04","-552.160138420648","1.24088931498151e-05","1.88831801099774e-05","0.657140009126883","0.511090895211835",0.690135476337
"X620.6373_4.05","-197.135211641232","6.36632201032298e-06","2.77992302134e-05","0.229010730205553","0.818860576238807",0.879716727501513
"X455.2263_0.66","-193.318245707627","6.98631392729691e-05","5.23449908894544e-05","1.33466713979396","0.181985312996918",0.399801931143488
"X261.1443_1.09","-378.962380946877","-6.32345036584299e-05","3.10701677455477e-05","-2.03521603669138","0.0418291401380313",0.187648906130722
"X552.4028_9.05","-223.114410943357","1.38099493291694e-05","0.000301754403317672","0.0457655271218394","0.963497135378159",0.965774906383781
"X568.3393_6.46","-87.229892111786","-0.000107156194487496","0.000259399066218786","-0.413093986996534","0.679537754721083",0.790711111956088
